Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2019,201911,Exports,United Kingdom,Myanmar,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,77295
2019,201911,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,42658
2019,201911,Exports,United Kingdom,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3907
2019,201911,Exports,United Kingdom,Dominican Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,84503
2019,201911,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2297
2019,201911,Exports,United Kingdom,Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,105508
2019,201911,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3424
2019,201911,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,67695
2019,201911,Exports,United Kingdom,Sri Lanka,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6884
2019,201911,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4733
2019,201911,Exports,United Kingdom,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1071828
2019,201911,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,381323
2019,201907,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1397559
2019,201906,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,842964
2019,201906,Exports,United Kingdom,Mauritius,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,273503
2019,201906,Exports,United Kingdom,Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,101098
2019,201906,Exports,United Kingdom,Qatar,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4840
2019,201906,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,902822
2019,201906,Exports,United Kingdom,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,74
2019,201906,Exports,United Kingdom,Cyprus,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,9498
2019,201906,Exports,United Kingdom,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1378287
2019,201906,Exports,United Kingdom,Turkey,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,291539
2019,201906,Exports,United Kingdom,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,158462
2019,201906,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,41868
2019,201906,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,208965
2019,201906,Exports,United Kingdom,Bermuda,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3879
2019,201906,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,13225
2019,201906,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3309
2019,201906,Exports,United Kingdom,Senegal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,423067
2019,201906,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,587546
2019,201906,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,126271
2019,201906,Exports,United Kingdom,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,23
2019,201906,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1186399
2019,201906,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,45869
2019,201906,Exports,United Kingdom,Yemen,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,606383
2019,201906,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1152251
2019,201906,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1713353
2019,201906,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,251
2019,201906,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2568
2019,201906,Exports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5886
2019,201906,Exports,United Kingdom,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,138043
2019,201906,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,99
2019,201906,Exports,United Kingdom,Oman,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,56769
2019,201906,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,503586
2019,201906,Exports,United Kingdom,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4504
2019,201906,Exports,United Kingdom,Croatia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,139
2019,201906,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1889355
2019,201906,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,102075
2019,201906,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6153637
2019,201906,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1001543
2019,201906,Exports,United Kingdom,Finland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,13758
2019,201906,Exports,United Kingdom,Bangladesh,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,59183
2019,201906,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,672341
2019,201906,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5405
2019,201906,Exports,United Kingdom,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,105234
2019,201906,Exports,United Kingdom,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,100
2019,201906,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5909787
2019,201906,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,300
2019,201906,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,885518
2019,201911,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,56263
2019,201911,Exports,United Kingdom,Mali,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,510793
2019,201911,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,317985
2019,201911,Exports,United Kingdom,Falkland Isds (Malvinas),Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1244
2019,201911,Exports,United Kingdom,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,51530
2019,201911,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3601
2019,201911,Exports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,32
2019,201911,Exports,United Kingdom,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,60307
2019,201911,Exports,United Kingdom,Turkey,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,438933
2019,201911,Exports,United Kingdom,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,322812
2019,201911,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,34536
2019,201911,Exports,United Kingdom,Ghana,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1268333
2019,201911,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,658771
2019,201911,Exports,United Kingdom,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,633623
2019,201911,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,622645
2019,201911,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,62513
2019,201911,Exports,United Kingdom,Cyprus,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4554
2019,201911,Exports,United Kingdom,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,54
